Date;Code INSEE region;Region;Vitesse du vent a 100m (m/s);Rayonnement solaire (W/m2)
2018-04-23;76;Occitanie;4.5;239.0225
2018-04-23;84;Auvergne-Rhone-Alpes;2.97625;212.2275
2018-04-23;93;Provence-Alpes-Cote d'Azur;4.365;265.5125
2018-04-24;11;Ile-de-France;5.44375;211.67000000000002
2018-04-24;24;Centre-Val de Loire;4.8675;235.515
2018-04-24;27;Bourgogne-Franche-Comte;4.08875;236.34625
2018-04-24;28;Normandie;6.3575;142.12
2018-04-24;32;Hauts-de-France;6.62375;125.91375
2018-04-24;44;Grand Est;4.75875;221.86124999999998
2018-04-24;52;Pays de la Loire;5.3275;243.41875
2018-04-24;53;Bretagne;5.97;162.87125
2018-04-24;75;Nouvelle-Aquitaine;4.3275;261.08375
2018-04-24;76;Occitanie;4.3725;279.4325
2018-04-24;84;Auvergne-Rhone-Alpes;2.9775;281.23249999999996
2018-04-24;93;Provence-Alpes-Cote d'Azur;4.53;285.00874999999996
2018-04-25;11;Ile-de-France;5.18875;118.4125
2018-04-25;24;Centre-Val de Loire;4.865;168.3425
2018-04-25;27;Bourgogne-Franche-Comte;4.22375;217.53125
2018-04-25;28;Normandie;5.9775;193.41
2018-04-25;32;Hauts-de-France;6.1187499999999995;174.89249999999998
2018-04-25;44;Grand Est;4.8675;184.76000000000002
2018-04-25;52;Pays de la Loire;5.23625;176.5025
2018-04-25;53;Bretagne;6.0625;208.82125
2018-04-25;75;Nouvelle-Aquitaine;4.609999999999999;194.05624999999998
2018-04-25;76;Occitanie;4.7162500000000005;230.21749999999997
2018-04-25;84;Auvergne-Rhone-Alpes;3.17125;245.1025
2018-04-25;93;Provence-Alpes-Cote d'Azur;4.04625;271.695
2018-04-26;11;Ile-de-France;6.171250000000001;193.11125
2018-04-26;24;Centre-Val de Loire;5.66875;199.7825
2018-04-26;27;Bourgogne-Franche-Comte;4.65125;200.00375
2018-04-26;28;Normandie;6.5725;238.49
2018-04-26;32;Hauts-de-France;7.22625;232.86374999999998
2018-04-26;44;Grand Est;5.31625;200.01625
2018-04-26;52;Pays de la Loire;5.78;212.2775
2018-04-26;53;Bretagne;6.4275;219.69125
2018-04-26;75;Nouvelle-Aquitaine;4.3500000000000005;220.715
2018-04-26;76;Occitanie;5.1475;243.39250000000004
2018-04-26;84;Auvergne-Rhone-Alpes;3.84375;197.24124999999998
2018-04-26;93;Provence-Alpes-Cote d'Azur;4.9575;258.70625
2018-04-27;11;Ile-de-France;5.51875;212.425
2018-04-27;24;Centre-Val de Loire;5.2525;221.24625
2018-04-27;27;Bourgogne-Franche-Comte;4.6975;276.11
2018-04-27;28;Normandie;6.64875;149.515
2018-04-27;32;Hauts-de-France;6.675;174.0025
2018-04-27;44;Grand Est;5.0125;259.48875
2018-04-27;52;Pays de la Loire;5.69125;162.73375
2018-04-27;53;Bretagne;6.87125;152.015
2018-04-27;75;Nouvelle-Aquitaine;4.8175;217.49
2018-04-27;76;Occitanie;5.1875;260.3725
2018-04-27;84;Auvergne-Rhone-Alpes;3.8200000000000003;286.0625
2018-04-27;93;Provence-Alpes-Cote d'Azur;4.74375;270.15
2018-04-28;11;Ile-de-France;6.88375;137.27375
2018-04-28;24;Centre-Val de Loire;6.4175;148.02375
2018-04-28;27;Bourgogne-Franche-Comte;4.93875;163.115
2018-04-28;28;Normandie;7.21125;182.73875
2018-04-28;32;Hauts-de-France;7.8225;155.485
2018-04-28;44;Grand Est;5.6075;186.4475
2018-04-28;52;Pays de la Loire;6.4125;193.09125
2018-04-28;53;Bretagne;6.9;221.90375
2018-04-28;75;Nouvelle-Aquitaine;4.6275;131.6275
2018-04-28;76;Occitanie;5.4125;205.3025
2018-04-28;84;Auvergne-Rhone-Alpes;3.945;171.835
2018-04-28;93;Provence-Alpes-Cote d'Azur;5.08875;257.18
2018-04-29;11;Ile-de-France;6.14;84.00625
2018-04-29;24;Centre-Val de Loire;5.58375;77.11875
2018-04-29;27;Bourgogne-Franche-Comte;4.67;208.45375
2018-04-29;28;Normandie;6.998749999999999;90.74875
2018-04-29;32;Hauts-de-France;7.0575;81.94375
2018-04-29;44;Grand Est;5.54625;213.28000000000003
2018-04-29;52;Pays de la Loire;6.0175;90.27625
2018-04-29;53;Bretagne;7.14125;170.90375
2018-04-29;75;Nouvelle-Aquitaine;4.93;117.66875
2018-04-29;76;Occitanie;5.87;125.92
2018-04-29;84;Auvergne-Rhone-Alpes;4.30625;196.38625000000002
2018-04-29;93;Provence-Alpes-Cote d'Azur;4.91;189.76125
2018-04-30;11;Ile-de-France;7.07125;112.89375
2018-04-30;24;Centre-Val de Loire;6.38;146.60375
2018-04-30;27;Bourgogne-Franche-Comte;5.7162500000000005;202.23875
2018-04-30;28;Normandie;7.15875;116.9975
2018-04-30;32;Hauts-de-France;7.6;94.93125
2018-04-30;44;Grand Est;5.9712499999999995;178.02875
2018-04-30;52;Pays de la Loire;6.40125;160.54874999999998
2018-04-30;53;Bretagne;7.03375;213.60875
2018-04-30;75;Nouvelle-Aquitaine;4.93625;188.72
2018-04-30;76;Occitanie;6.16125;222.22375
2018-04-30;84;Auvergne-Rhone-Alpes;3.95125;236.17125000000001
2018-04-30;93;Provence-Alpes-Cote d'Azur;5.60875;259.48125
2018-05-01;11;Ile-de-France;6.5825;169.66625000000002
2018-05-01;24;Centre-Val de Loire;5.827500000000001;207.51875
2018-05-01;27;Bourgogne-Franche-Comte;5.3075;213.84375
2018-05-01;28;Normandie;7.1925;200.81
2018-05-01;32;Hauts-de-France;7.4175;185.12875
2018-05-01;44;Grand Est;5.5925;209.56
2018-05-01;52;Pays de la Loire;6.025;223.88375
2018-05-01;53;Bretagne;7.05125;214.295
2018-05-01;75;Nouvelle-Aquitaine;4.89;230.86124999999998
2018-05-01;76;Occitanie;6.075;235.45125
2018-05-01;84;Auvergne-Rhone-Alpes;4.425;197.18875
2018-05-01;93;Provence-Alpes-Cote d'Azur;4.85375;240.52375
2018-05-02;11;Ile-de-France;6.5575;190.11
2018-05-02;24;Centre-Val de Loire;6.005;201.1225
2018-05-02;27;Bourgogne-Franche-Comte;4.8725;240.93
2018-05-02;28;Normandie;6.66625;107.63374999999999
2018-05-02;32;Hauts-de-France;6.64;161.06625
2018-05-02;44;Grand Est;5.827500000000001;249.35625
2018-05-02;52;Pays de la Loire;6.55625;79.85125000000001
2018-05-02;53;Bretagne;6.9275;152.5025
2018-05-02;75;Nouvelle-Aquitaine;5.0125;232.17125
2018-05-02;76;Occitanie;6.24875;292.49125
2018-05-02;84;Auvergne-Rhone-Alpes;4.2075;242.1625
2018-05-02;93;Provence-Alpes-Cote d'Azur;4.9712499999999995;162.45625
2018-05-03;11;Ile-de-France;6.12;230.1675
2018-05-03;24;Centre-Val de Loire;5.5775;234.94375
2018-05-03;27;Bourgogne-Franche-Comte;4.69125;162.475
2018-05-03;28;Normandie;6.56375;256.835
2018-05-03;32;Hauts-de-France;6.60375;253.67375
2018-05-03;44;Grand Est;5.87375;203.0975
2018-05-03;52;Pays de la Loire;5.98625;236.96249999999998
2018-05-03;53;Bretagne;6.5287500000000005;246.0325
2018-05-03;75;Nouvelle-Aquitaine;4.8925;196.31375
2018-05-03;76;Occitanie;6.44125;204.5625
2018-05-03;84;Auvergne-Rhone-Alpes;4.3225;166.8525
2018-05-03;93;Provence-Alpes-Cote d'Azur;4.3525;236.99874999999997
2018-05-04;11;Ile-de-France;5.93625;300.90625
2018-05-04;24;Centre-Val de Loire;5.69125;295.74375
2018-05-04;27;Bourgogne-Franche-Comte;5.516249999999999;227.765
2018-05-04;28;Normandie;5.88;287.93875
2018-05-04;32;Hauts-de-France;6.0775;291.77375
2018-05-04;44;Grand Est;5.7775;257.11625000000004
2018-05-04;52;Pays de la Loire;6.2524999999999995;300.24625
2018-05-04;53;Bretagne;6.15125;257.77374999999995
2018-05-04;75;Nouvelle-Aquitaine;4.64875;257.04
2018-05-04;76;Occitanie;6.3100000000000005;197.08249999999998
2018-05-04;84;Auvergne-Rhone-Alpes;4.23875;201.6875
2018-05-04;93;Provence-Alpes-Cote d'Azur;4.29875;206.08499999999998
2018-05-05;11;Ile-de-France;5.9675;298.57124999999996
2018-05-05;24;Centre-Val de Loire;5.62875;284.73125
2018-05-05;27;Bourgogne-Franche-Comte;5.44875;255.7025
2018-05-05;28;Normandie;5.75125;289.135
2018-05-05;32;Hauts-de-France;6.135;294.7525
2018-05-05;44;Grand Est;5.64875;277.315
2018-05-05;52;Pays de la Loire;6.105;293.625
2018-05-05;53;Bretagne;5.9925;296.8825
2018-05-05;75;Nouvelle-Aquitaine;4.90875;237.77125
2018-05-05;76;Occitanie;5.99125;214.015
2018-05-05;84;Auvergne-Rhone-Alpes;3.76;245.15375
2018-05-05;93;Provence-Alpes-Cote d'Azur;4.335;252.15875
2018-05-06;11;Ile-de-France;5.9399999999999995;299.4175
2018-05-06;24;Centre-Val de Loire;5.8925;290.9825
2018-05-06;27;Bourgogne-Franche-Comte;5.327500000000001;283.09499999999997
2018-05-06;28;Normandie;5.7725;301.21375
2018-05-06;32;Hauts-de-France;6.0125;300.64625
2018-05-06;44;Grand Est;5.91875;299.13
2018-05-06;52;Pays de la Loire;5.83375;281.3425
2018-05-06;53;Bretagne;5.8825;298.55375
2018-05-06;75;Nouvelle-Aquitaine;4.78625;269.23875
2018-05-06;76;Occitanie;5.75875;251.2875
2018-05-06;84;Auvergne-Rhone-Alpes;3.31;265.275
2018-05-06;93;Provence-Alpes-Cote d'Azur;4.3225;237.01
2018-05-07;11;Ile-de-France;5.34375;306.5825
2018-05-07;24;Centre-Val de Loire;5.21875;295.26875
2018-05-07;27;Bourgogne-Franche-Comte;4.71375;286.0625
2018-05-07;28;Normandie;5.58375;298.80499999999995
2018-05-07;32;Hauts-de-France;5.36375;303.04625
2018-05-07;44;Grand Est;5.205;304.27500000000003
2018-05-07;52;Pays de la Loire;5.47875;285.8125
2018-05-07;53;Bretagne;5.89375;284.96625
2018-05-07;75;Nouvelle-Aquitaine;4.645;259.3175
2018-05-07;76;Occitanie;5.9425;231.6025
2018-05-07;84;Auvergne-Rhone-Alpes;3.17125;240.375
2018-05-07;93;Provence-Alpes-Cote d'Azur;4.45875;209.455
2018-05-08;11;Ile-de-France;5.19125;290.0475
2018-05-08;24;Centre-Val de Loire;5.1975;269.95875
2018-05-08;27;Bourgogne-Franche-Comte;4.39375;258.17625
2018-05-08;28;Normandie;5.3075;278.4975
2018-05-08;32;Hauts-de-France;5.2162500000000005;297.135
2018-05-08;44;Grand Est;5.02625;293.1175
2018-05-08;52;Pays de la Loire;5.62875;265.1175
2018-05-08;53;Bretagne;5.855;254.1675
2018-05-08;75;Nouvelle-Aquitaine;4.9037500000000005;204.895
2018-05-08;76;Occitanie;6.05;185.8875
2018-05-08;84;Auvergne-Rhone-Alpes;3.12;241.76875
2018-05-08;93;Provence-Alpes-Cote d'Azur;4.58875;231.625
2018-05-09;11;Ile-de-France;4.9875;265.41
2018-05-09;24;Centre-Val de Loire;5.0575;241.625
2018-05-09;27;Bourgogne-Franche-Comte;3.7925;237.78875
2018-05-09;28;Normandie;5.26625;270.2975
2018-05-09;32;Hauts-de-France;5.05625;261.82
2018-05-09;44;Grand Est;5.02125;270.02875
2018-05-09;52;Pays de la Loire;5.58875;267.1775
2018-05-09;53;Bretagne;5.975;186.12625
2018-05-09;75;Nouvelle-Aquitaine;5.135;191.85250000000002
2018-05-09;76;Occitanie;6.16375;169.80125
2018-05-09;84;Auvergne-Rhone-Alpes;3.4;208.98375000000001
2018-05-09;93;Provence-Alpes-Cote d'Azur;4.255;229.7475
2018-05-10;11;Ile-de-France;5.155;194.7825
2018-05-10;24;Centre-Val de Loire;5.16375;205.445
2018-05-10;27;Bourgogne-Franche-Comte;4.03;120.6925
2018-05-10;28;Normandie;5.45125;275.56
2018-05-10;32;Hauts-de-France;5.5525;236.5
2018-05-10;44;Grand Est;4.73;153.03125
2018-05-10;52;Pays de la Loire;5.9625;230.71375
2018-05-10;53;Bretagne;6.1537500000000005;248.56
2018-05-10;75;Nouvelle-Aquitaine;5.07875;216.17125000000001
2018-05-10;76;Occitanie;6.215;198.445
2018-05-10;84;Auvergne-Rhone-Alpes;3.30625;128.5975
2018-05-10;93;Provence-Alpes-Cote d'Azur;5.13;240.025
2018-05-11;11;Ile-de-France;5.2325;290.07124999999996
2018-05-11;24;Centre-Val de Loire;5.1274999999999995;306.0375
2018-05-11;27;Bourgogne-Franche-Comte;4.422499999999999;293.8625
2018-05-11;28;Normandie;5.4675;232.935
2018-05-11;32;Hauts-de-France;5.3275;269.54125
2018-05-11;44;Grand Est;4.327500000000001;276.50875
2018-05-11;52;Pays de la Loire;5.8625;233.75625
2018-05-11;53;Bretagne;6.33875;134.77
2018-05-11;75;Nouvelle-Aquitaine;5.22875;303.33875
2018-05-11;76;Occitanie;6.66;320.0425
2018-05-11;84;Auvergne-Rhone-Alpes;3.65;289.15999999999997
2018-05-11;93;Provence-Alpes-Cote d'Azur;5.13875;282.2075
2018-05-12;11;Ile-de-France;5.1475;158.6325
2018-05-12;24;Centre-Val de Loire;5.14625;124.7875
2018-05-12;27;Bourgogne-Franche-Comte;4.05625;231.28375000000003
2018-05-12;28;Normandie;5.6975;152.215
2018-05-12;32;Hauts-de-France;5.703749999999999;182.9175
2018-05-12;44;Grand Est;4.54875;240.69124999999997
2018-05-12;52;Pays de la Loire;5.76875;156.0375
2018-05-12;53;Bretagne;6.29375;215.31
2018-05-12;75;Nouvelle-Aquitaine;5.3475;104.31875
2018-05-12;76;Occitanie;6.51625;179.14124999999999
2018-05-12;84;Auvergne-Rhone-Alpes;3.50375;241.59875
2018-05-12;93;Provence-Alpes-Cote d'Azur;5.8925;276.21875
2018-05-13;11;Ile-de-France;5.54625;178.04125
2018-05-13;24;Centre-Val de Loire;5.45125;197.71375
2018-05-13;27;Bourgogne-Franche-Comte;4.72;96.895
2018-05-13;28;Normandie;5.86125;241.45875
2018-05-13;32;Hauts-de-France;5.81625;166.77
2018-05-13;44;Grand Est;4.671250000000001;95.88250000000001
2018-05-13;52;Pays de la Loire;6.11375;219.915
2018-05-13;53;Bretagne;6.51875;225.3125
2018-05-13;75;Nouvelle-Aquitaine;5.5675;212.95250000000001
2018-05-13;76;Occitanie;7.085;202.69
2018-05-13;84;Auvergne-Rhone-Alpes;3.74;115.50125
2018-05-13;93;Provence-Alpes-Cote d'Azur;5.3675;184.62625
2018-05-14;11;Ile-de-France;5.8075;104.7775
2018-05-14;24;Centre-Val de Loire;5.55125;81.11375
2018-05-14;27;Bourgogne-Franche-Comte;4.4225;93.6075
2018-05-14;28;Normandie;6.115;217.97
2018-05-14;32;Hauts-de-France;6.19875;191.4275
2018-05-14;44;Grand Est;4.41875;127.6475
2018-05-14;52;Pays de la Loire;6.2275;212.23375
2018-05-14;53;Bretagne;6.38375;283.44
2018-05-14;75;Nouvelle-Aquitaine;5.425;131.075
2018-05-14;76;Occitanie;6.9262500000000005;127.7375
2018-05-14;84;Auvergne-Rhone-Alpes;3.40625;130.65375
2018-05-14;93;Provence-Alpes-Cote d'Azur;5.99125;213.71124999999998
2018-05-15;11;Ile-de-France;6.23;251.55875
2018-05-15;24;Centre-Val de Loire;6.08875;238.05875
2018-05-15;27;Bourgogne-Franche-Comte;4.20625;172.10375
2018-05-15;28;Normandie;6.44625;298.77
2018-05-15;32;Hauts-de-France;7.0125;270.97875
2018-05-15;44;Grand Est;4.61625;222.755
2018-05-15;52;Pays de la Loire;6.65;286.69
2018-05-15;53;Bretagne;6.7825;293.97
2018-05-15;75;Nouvelle-Aquitaine;5.4925;168.03125
2018-05-15;76;Occitanie;6.6475;126.06625
2018-05-15;84;Auvergne-Rhone-Alpes;3.42625;149.16625
2018-05-15;93;Provence-Alpes-Cote d'Azur;5.02;227.45624999999998
2018-05-16;11;Ile-de-France;5.890000000000001;259.50875
2018-05-16;24;Centre-Val de Loire;5.41;259.45
2018-05-16;27;Bourgogne-Franche-Comte;4.00875;209.435
2018-05-16;28;Normandie;6.27375;258.71
2018-05-16;32;Hauts-de-France;6.4825;256.6025
2018-05-16;44;Grand Est;4.75875;205.40624999999997
2018-05-16;52;Pays de la Loire;5.99625;256.79375
2018-05-16;53;Bretagne;6.5275;227.29625
2018-05-16;75;Nouvelle-Aquitaine;5.25875;222.59625
2018-05-16;76;Occitanie;6.39875;206.84625
2018-05-16;84;Auvergne-Rhone-Alpes;3.5375;220.58
2018-05-16;93;Provence-Alpes-Cote d'Azur;4.8125;267.49625000000003
2018-05-17;11;Ile-de-France;6.245;294.20625
2018-05-17;24;Centre-Val de Loire;5.80875;251.20625
2018-05-17;27;Bourgogne-Franche-Comte;3.92375;199.53875
2018-05-17;28;Normandie;6.59875;294.9125
2018-05-17;32;Hauts-de-France;6.605;275.59875
2018-05-17;44;Grand Est;4.5425;241.7875
2018-05-17;52;Pays de la Loire;6.60375;291.94
2018-05-17;53;Bretagne;6.6525;308.92875
2018-05-17;75;Nouvelle-Aquitaine;5.1375;221.635
2018-05-17;76;Occitanie;6.22125;241.41375000000002
2018-05-17;84;Auvergne-Rhone-Alpes;3.63;223.64625
2018-05-17;93;Provence-Alpes-Cote d'Azur;4.4662500000000005;259.47375
2018-05-18;11;Ile-de-France;5.49375;256.74375
2018-05-18;24;Centre-Val de Loire;5.19875;294.8225
2018-05-18;27;Bourgogne-Franche-Comte;4.0725;272.1425
2018-05-18;28;Normandie;5.94;287.91125
2018-05-18;32;Hauts-de-France;5.7275;252.86999999999998
2018-05-18;44;Grand Est;4.3425;261.695
2018-05-18;52;Pays de la Loire;5.635;319.96000000000004
2018-05-18;53;Bretagne;6.4225;312.70625
2018-05-18;75;Nouvelle-Aquitaine;4.6975;283.90250000000003
2018-05-18;76;Occitanie;5.8925;269.6
2018-05-18;84;Auvergne-Rhone-Alpes;3.795;251.435
2018-05-18;93;Provence-Alpes-Cote d'Azur;4.3525;280.89875
2018-05-19;11;Ile-de-France;5.41625;299.485
2018-05-19;24;Centre-Val de Loire;5.26375;304.03625
2018-05-19;27;Bourgogne-Franche-Comte;4.1925;281.33125
2018-05-19;28;Normandie;5.73;321.2175
2018-05-19;32;Hauts-de-France;5.89125;274.4525
2018-05-19;44;Grand Est;4.19875;281.96
2018-05-19;52;Pays de la Loire;6.02375;323.325
2018-05-19;53;Bretagne;6.1125;329.95
2018-05-19;75;Nouvelle-Aquitaine;4.46875;300.47625
2018-05-19;76;Occitanie;5.18875;277.50875
2018-05-19;84;Auvergne-Rhone-Alpes;3.3512500000000003;277.7325
2018-05-19;93;Provence-Alpes-Cote d'Azur;3.725;284.31
2018-05-20;11;Ile-de-France;4.71875;283.2575
2018-05-20;24;Centre-Val de Loire;4.5675;302.39125
2018-05-20;27;Bourgogne-Franche-Comte;3.7887500000000003;272.43874999999997
2018-05-20;28;Normandie;5.37375;313.8
2018-05-20;32;Hauts-de-France;5.16625;277.53249999999997
2018-05-20;44;Grand Est;3.76375;255.09625
2018-05-20;52;Pays de la Loire;5.2475;327.79375
2018-05-20;53;Bretagne;5.725;327.715
2018-05-20;75;Nouvelle-Aquitaine;4.08875;309.00624999999997
2018-05-20;76;Occitanie;4.72375;272.62125000000003
2018-05-20;84;Auvergne-Rhone-Alpes;2.7575000000000003;268.09
2018-05-20;93;Provence-Alpes-Cote d'Azur;3.8325;278.2625
2018-05-21;11;Ile-de-France;4.51875;272.60375
2018-05-21;24;Centre-Val de Loire;4.3975;277.15
2018-05-21;27;Bourgogne-Franche-Comte;3.55875;264.205
2018-05-21;28;Normandie;5.41375;284.74375000000003
2018-05-21;32;Hauts-de-France;5.12875;260.45375
2018-05-21;44;Grand Est;3.70625;272.2675
2018-05-21;52;Pays de la Loire;5.4125;287.16625
2018-05-21;53;Bretagne;5.55125;296.86
2018-05-21;75;Nouvelle-Aquitaine;3.895;280.075
2018-05-21;76;Occitanie;4.2124999999999995;236.59
2018-05-21;84;Auvergne-Rhone-Alpes;2.445;237.43125
2018-05-21;93;Provence-Alpes-Cote d'Azur;3.35875;149.19875
2018-05-22;11;Ile-de-France;3.81625;262.48625000000004
2018-05-22;24;Centre-Val de Loire;3.79875;265.58125
2018-05-22;27;Bourgogne-Franche-Comte;2.76;230.82874999999999
2018-05-22;28;Normandie;5.07375;296.30625
2018-05-22;32;Hauts-de-France;4.52875;280.12625
2018-05-22;44;Grand Est;3.4325;258.56874999999997
2018-05-22;52;Pays de la Loire;4.59875;271.61
2018-05-22;53;Bretagne;5.43375;288.70625
2018-05-22;75;Nouvelle-Aquitaine;3.8899999999999997;265.91625
2018-05-22;76;Occitanie;4.1925;234.83375
2018-05-22;84;Auvergne-Rhone-Alpes;2.29375;210.41250000000002
2018-05-22;93;Provence-Alpes-Cote d'Azur;3.75875;182.91125
2018-05-23;11;Ile-de-France;4.02375;247.96375
2018-05-23;24;Centre-Val de Loire;3.61625;257.54625
2018-05-23;27;Bourgogne-Franche-Comte;2.92875;219.64875
2018-05-23;28;Normandie;4.82;296.64875
2018-05-23;32;Hauts-de-France;4.72375;251.52
2018-05-23;44;Grand Est;3.52625;227.505
2018-05-23;52;Pays de la Loire;4.4875;279.38375
2018-05-23;53;Bretagne;5.16875;309.43875
2018-05-23;75;Nouvelle-Aquitaine;3.4825;282.4875
2018-05-23;76;Occitanie;3.97375;263.74125
2018-05-23;84;Auvergne-Rhone-Alpes;2.295;229.14375
2018-05-23;93;Provence-Alpes-Cote d'Azur;3.4450000000000003;271.47125000000005
2018-05-24;11;Ile-de-France;3.74375;258.415
2018-05-24;24;Centre-Val de Loire;3.5525;275.32125
2018-05-24;27;Bourgogne-Franche-Comte;2.8225;274.3925
2018-05-24;28;Normandie;4.56625;253.26
2018-05-24;32;Hauts-de-France;4.11625;214.30625
2018-05-24;44;Grand Est;3.075;257.7425
2018-05-24;52;Pays de la Loire;4.515;284.50374999999997
2018-05-24;53;Bretagne;5.0625;287.125
2018-05-24;75;Nouvelle-Aquitaine;3.3975;274.4625
2018-05-24;76;Occitanie;4.125;288.8975
2018-05-24;84;Auvergne-Rhone-Alpes;2.44375;286.6225
2018-05-24;93;Provence-Alpes-Cote d'Azur;3.97875;297.71875
2018-05-25;11;Ile-de-France;3.87;262.18375000000003
2018-05-25;24;Centre-Val de Loire;3.7375;259.395
2018-05-25;27;Bourgogne-Franche-Comte;3.0925;298.65375
2018-05-25;28;Normandie;4.85375;243.45250000000001
2018-05-25;32;Hauts-de-France;4.43375;266.70875
2018-05-25;44;Grand Est;3.31;285.6475
2018-05-25;52;Pays de la Loire;4.4075;214.3775
2018-05-25;53;Bretagne;5.0625;240.445
2018-05-25;75;Nouvelle-Aquitaine;3.60875;235.0075
2018-05-25;76;Occitanie;4.3575;283.84000000000003
2018-05-25;84;Auvergne-Rhone-Alpes;2.60375;307.145
2018-05-25;93;Provence-Alpes-Cote d'Azur;4.15;315.0725
2018-05-26;11;Ile-de-France;4.21;289.53875
2018-05-26;24;Centre-Val de Loire;3.87;299.36
2018-05-26;27;Bourgogne-Franche-Comte;3.3675;286.11375
2018-05-26;28;Normandie;4.535;251.42125000000001
2018-05-26;32;Hauts-de-France;4.6025;282.46875
2018-05-26;44;Grand Est;3.10625;292.99625
2018-05-26;52;Pays de la Loire;4.34875;261.89625
2018-05-26;53;Bretagne;4.93875;205.45999999999998
2018-05-26;75;Nouvelle-Aquitaine;3.64875;256.40375
2018-05-26;76;Occitanie;4.28;291.9775
2018-05-26;84;Auvergne-Rhone-Alpes;2.50125;279.89
2018-05-26;93;Provence-Alpes-Cote d'Azur;4.545;282.15375
2018-05-27;11;Ile-de-France;4.20375;268.72375
2018-05-27;24;Centre-Val de Loire;3.92375;264.77
2018-05-27;27;Bourgogne-Franche-Comte;3.235;245.65
2018-05-27;28;Normandie;4.7075;242.5525
2018-05-27;32;Hauts-de-France;4.67625;248.6425
2018-05-27;44;Grand Est;3.23625;251.14625
2018-05-27;52;Pays de la Loire;4.185;254.1475
2018-05-27;53;Bretagne;4.8725;220.58125000000004
2018-05-27;75;Nouvelle-Aquitaine;3.625;237.23125000000002
2018-05-27;76;Occitanie;4.265;237.35375
2018-05-27;84;Auvergne-Rhone-Alpes;2.3575;240.19125
2018-05-27;93;Provence-Alpes-Cote d'Azur;4.8075;251.81875
2018-05-28;11;Ile-de-France;4.015000000000001;233.9325
2018-05-28;24;Centre-Val de Loire;4.08;209.51375000000002
2018-05-28;27;Bourgogne-Franche-Comte;3.1775;206.0025
2018-05-28;28;Normandie;4.3125;249.7425
2018-05-28;32;Hauts-de-France;4.43125;248.79625
2018-05-28;44;Grand Est;3.2775;233.77875
2018-05-28;52;Pays de la Loire;4.2025;228.85125
2018-05-28;53;Bretagne;4.93125;234.32875
2018-05-28;75;Nouvelle-Aquitaine;3.79;172.2225
2018-05-28;76;Occitanie;4.2675;144.135
2018-05-28;84;Auvergne-Rhone-Alpes;2.5625;187.36249999999998
2018-05-28;93;Provence-Alpes-Cote d'Azur;5.01;196.6275
2018-05-29;11;Ile-de-France;3.8912500000000003;206.16125
2018-05-29;24;Centre-Val de Loire;4.035;209.89374999999998
